validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1072.9107666015625,1729243498,,False,1,9b5cf_00005,2024-10-18_17-24-58,85.26379942893982,85.26379942893982,581620,gilberthan-WD12,192.168.1.100,85.26379942893982,1
1035.6865234375,1729243581,,False,2,9b5cf_00005,2024-10-18_17-26-21,83.74475932121277,169.0085587501526,581620,gilberthan-WD12,192.168.1.100,169.0085587501526,2
1016.54345703125,1729243665,,False,3,9b5cf_00005,2024-10-18_17-27-45,83.71084308624268,252.71940183639526,581620,gilberthan-WD12,192.168.1.100,252.71940183639526,3
1005.0425415039062,1729243750,,False,4,9b5cf_00005,2024-10-18_17-29-10,84.66556906700134,337.3849709033966,581620,gilberthan-WD12,192.168.1.100,337.3849709033966,4
997.5554809570312,1729243834,,False,5,9b5cf_00005,2024-10-18_17-30-34,84.55173683166504,421.93670773506165,581620,gilberthan-WD12,192.168.1.100,421.93670773506165,5
991.2986450195312,1729243918,,False,6,9b5cf_00005,2024-10-18_17-31-58,84.06726241111755,506.0039701461792,581620,gilberthan-WD12,192.168.1.100,506.0039701461792,6
986.1659545898438,1729244005,,False,7,9b5cf_00005,2024-10-18_17-33-25,86.54996395111084,592.55393409729,581620,gilberthan-WD12,192.168.1.100,592.55393409729,7
984.2022094726562,1729244090,,False,8,9b5cf_00005,2024-10-18_17-34-50,84.99766731262207,677.5516014099121,581620,gilberthan-WD12,192.168.1.100,677.5516014099121,8
982.9844360351562,1729244175,,False,9,9b5cf_00005,2024-10-18_17-36-15,84.9593117237091,762.5109131336212,581620,gilberthan-WD12,192.168.1.100,762.5109131336212,9
978.732177734375,1729244261,,False,10,9b5cf_00005,2024-10-18_17-37-41,86.37799620628357,848.8889093399048,581620,gilberthan-WD12,192.168.1.100,848.8889093399048,10
976.0585327148438,1729244350,,False,11,9b5cf_00005,2024-10-18_17-39-10,88.35276889801025,937.241678237915,581620,gilberthan-WD12,192.168.1.100,937.241678237915,11
974.7246704101562,1729244429,,False,12,9b5cf_00005,2024-10-18_17-40-29,79.2212438583374,1016.4629220962524,581620,gilberthan-WD12,192.168.1.100,1016.4629220962524,12
973.7034912109375,1729244502,,False,13,9b5cf_00005,2024-10-18_17-41-42,73.17522835731506,1089.6381504535675,581620,gilberthan-WD12,192.168.1.100,1089.6381504535675,13
972.0155639648438,1729244573,,False,14,9b5cf_00005,2024-10-18_17-42-53,70.9373152256012,1160.5754656791687,581620,gilberthan-WD12,192.168.1.100,1160.5754656791687,14
972.7647705078125,1729244645,,False,15,9b5cf_00005,2024-10-18_17-44-05,71.80096769332886,1232.3764333724976,581620,gilberthan-WD12,192.168.1.100,1232.3764333724976,15
970.9818725585938,1729244716,,False,16,9b5cf_00005,2024-10-18_17-45-16,71.55015397071838,1303.926587343216,581620,gilberthan-WD12,192.168.1.100,1303.926587343216,16
969.98681640625,1729244786,,False,17,9b5cf_00005,2024-10-18_17-46-26,69.30094575881958,1373.2275331020355,581620,gilberthan-WD12,192.168.1.100,1373.2275331020355,17
969.428955078125,1729244844,,False,18,9b5cf_00005,2024-10-18_17-47-24,58.066510915756226,1431.2940440177917,581620,gilberthan-WD12,192.168.1.100,1431.2940440177917,18
968.162841796875,1729244899,,False,19,9b5cf_00005,2024-10-18_17-48-19,55.433199644088745,1486.7272436618805,581620,gilberthan-WD12,192.168.1.100,1486.7272436618805,19
968.4295654296875,1729244961,,False,20,9b5cf_00005,2024-10-18_17-49-21,62.02910232543945,1548.75634598732,581620,gilberthan-WD12,192.168.1.100,1548.75634598732,20
966.95703125,1729245025,,False,21,9b5cf_00005,2024-10-18_17-50-25,64.27211093902588,1613.0284569263458,581620,gilberthan-WD12,192.168.1.100,1613.0284569263458,21
966.3947143554688,1729245076,,False,22,9b5cf_00005,2024-10-18_17-51-16,50.45996141433716,1663.488418340683,581620,gilberthan-WD12,192.168.1.100,1663.488418340683,22
966.376953125,1729245144,,False,23,9b5cf_00005,2024-10-18_17-52-24,67.79500889778137,1731.2834272384644,581620,gilberthan-WD12,192.168.1.100,1731.2834272384644,23
965.187744140625,1729245194,,False,24,9b5cf_00005,2024-10-18_17-53-14,50.05280828475952,1781.3362355232239,581620,gilberthan-WD12,192.168.1.100,1781.3362355232239,24
966.5707397460938,1729245257,,False,25,9b5cf_00005,2024-10-18_17-54-17,63.122620582580566,1844.4588561058044,581620,gilberthan-WD12,192.168.1.100,1844.4588561058044,25
965.798828125,1729245322,,False,26,9b5cf_00005,2024-10-18_17-55-22,65.30521130561829,1909.7640674114227,581620,gilberthan-WD12,192.168.1.100,1909.7640674114227,26
964.8225708007812,1729245386,,False,27,9b5cf_00005,2024-10-18_17-56-26,63.549236536026,1973.3133039474487,581620,gilberthan-WD12,192.168.1.100,1973.3133039474487,27
963.9905395507812,1729245446,,False,28,9b5cf_00005,2024-10-18_17-57-26,60.379860162734985,2033.6931641101837,581620,gilberthan-WD12,192.168.1.100,2033.6931641101837,28
963.2877197265625,1729245518,,False,29,9b5cf_00005,2024-10-18_17-58-38,71.78114032745361,2105.4743044376373,581620,gilberthan-WD12,192.168.1.100,2105.4743044376373,29
964.7396850585938,1729245582,,False,30,9b5cf_00005,2024-10-18_17-59-42,64.34677910804749,2169.821083545685,581620,gilberthan-WD12,192.168.1.100,2169.821083545685,30
963.8513793945312,1729245649,,False,31,9b5cf_00005,2024-10-18_18-00-49,67.06982612609863,2236.8909096717834,581620,gilberthan-WD12,192.168.1.100,2236.8909096717834,31
963.9008178710938,1729245708,,False,32,9b5cf_00005,2024-10-18_18-01-48,58.32213020324707,2295.2130398750305,581620,gilberthan-WD12,192.168.1.100,2295.2130398750305,32
963.2548217773438,1729245760,,False,33,9b5cf_00005,2024-10-18_18-02-40,52.1406729221344,2347.353712797165,581620,gilberthan-WD12,192.168.1.100,2347.353712797165,33
962.213134765625,1729245816,,False,34,9b5cf_00005,2024-10-18_18-03-36,55.9295814037323,2403.283294200897,581620,gilberthan-WD12,192.168.1.100,2403.283294200897,34
962.7376708984375,1729245881,,False,35,9b5cf_00005,2024-10-18_18-04-41,65.58200216293335,2468.8652963638306,581620,gilberthan-WD12,192.168.1.100,2468.8652963638306,35
962.3064575195312,1729245944,,False,36,9b5cf_00005,2024-10-18_18-05-44,62.415820837020874,2531.2811172008514,581620,gilberthan-WD12,192.168.1.100,2531.2811172008514,36
962.403076171875,1729246001,,False,37,9b5cf_00005,2024-10-18_18-06-41,56.78938555717468,2588.070502758026,581620,gilberthan-WD12,192.168.1.100,2588.070502758026,37
961.7118530273438,1729246059,,False,38,9b5cf_00005,2024-10-18_18-07-39,58.57819986343384,2646.64870262146,581620,gilberthan-WD12,192.168.1.100,2646.64870262146,38
961.927001953125,1729246125,,False,39,9b5cf_00005,2024-10-18_18-08-45,65.48584914207458,2712.1345517635345,581620,gilberthan-WD12,192.168.1.100,2712.1345517635345,39
961.83837890625,1729246174,,False,40,9b5cf_00005,2024-10-18_18-09-34,49.52149295806885,2761.6560447216034,581620,gilberthan-WD12,192.168.1.100,2761.6560447216034,40
961.7122802734375,1729246228,,False,41,9b5cf_00005,2024-10-18_18-10-28,53.87444305419922,2815.5304877758026,581620,gilberthan-WD12,192.168.1.100,2815.5304877758026,41
962.2626953125,1729246291,,False,42,9b5cf_00005,2024-10-18_18-11-31,63.112913846969604,2878.643401622772,581620,gilberthan-WD12,192.168.1.100,2878.643401622772,42
961.33935546875,1729246360,,False,43,9b5cf_00005,2024-10-18_18-12-40,69.15027594566345,2947.7936775684357,581620,gilberthan-WD12,192.168.1.100,2947.7936775684357,43
961.1414794921875,1729246423,,False,44,9b5cf_00005,2024-10-18_18-13-43,62.60356283187866,3010.3972404003143,581620,gilberthan-WD12,192.168.1.100,3010.3972404003143,44
