validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1066.166015625,1729243500,,False,1,9b5cf_00032,2024-10-18_17-25-00,87.25099277496338,87.25099277496338,581857,gilberthan-WD12,192.168.1.100,87.25099277496338,1
1020.4758911132812,1729243587,,False,2,9b5cf_00032,2024-10-18_17-26-27,87.62715101242065,174.87814378738403,581857,gilberthan-WD12,192.168.1.100,174.87814378738403,2
1002.6304321289062,1729243671,,False,3,9b5cf_00032,2024-10-18_17-27-51,84.2209243774414,259.09906816482544,581857,gilberthan-WD12,192.168.1.100,259.09906816482544,3
992.344970703125,1729243759,,False,4,9b5cf_00032,2024-10-18_17-29-19,87.85223054885864,346.9512987136841,581857,gilberthan-WD12,192.168.1.100,346.9512987136841,4
983.6663818359375,1729243846,,False,5,9b5cf_00032,2024-10-18_17-30-46,86.69940519332886,433.65070390701294,581857,gilberthan-WD12,192.168.1.100,433.65070390701294,5
975.6799926757812,1729243935,,False,6,9b5cf_00032,2024-10-18_17-32-15,89.13090467453003,522.781608581543,581857,gilberthan-WD12,192.168.1.100,522.781608581543,6
970.2325439453125,1729244026,,False,7,9b5cf_00032,2024-10-18_17-33-46,91.18013548851013,613.9617440700531,581857,gilberthan-WD12,192.168.1.100,613.9617440700531,7
966.300537109375,1729244116,,False,8,9b5cf_00032,2024-10-18_17-35-16,89.98747420310974,703.9492182731628,581857,gilberthan-WD12,192.168.1.100,703.9492182731628,8
962.73828125,1729244205,,False,9,9b5cf_00032,2024-10-18_17-36-45,88.86784768104553,792.8170659542084,581857,gilberthan-WD12,192.168.1.100,792.8170659542084,9
960.5408935546875,1729244298,,False,10,9b5cf_00032,2024-10-18_17-38-18,92.88978385925293,885.7068498134613,581857,gilberthan-WD12,192.168.1.100,885.7068498134613,10
957.3757934570312,1729244385,,False,11,9b5cf_00032,2024-10-18_17-39-45,87.18893551826477,972.8957853317261,581857,gilberthan-WD12,192.168.1.100,972.8957853317261,11
955.7937622070312,1729244464,,False,12,9b5cf_00032,2024-10-18_17-41-04,78.98300433158875,1051.8787896633148,581857,gilberthan-WD12,192.168.1.100,1051.8787896633148,12
953.9236450195312,1729244542,,False,13,9b5cf_00032,2024-10-18_17-42-22,77.80968165397644,1129.6884713172913,581857,gilberthan-WD12,192.168.1.100,1129.6884713172913,13
952.7928466796875,1729244616,,False,14,9b5cf_00032,2024-10-18_17-43-36,73.70939087867737,1203.3978621959686,581857,gilberthan-WD12,192.168.1.100,1203.3978621959686,14
951.2388916015625,1729244687,,False,15,9b5cf_00032,2024-10-18_17-44-47,71.21800208091736,1274.615864276886,581857,gilberthan-WD12,192.168.1.100,1274.615864276886,15
952.3609008789062,1729244758,,False,16,9b5cf_00032,2024-10-18_17-45-58,71.28222513198853,1345.8980894088745,581857,gilberthan-WD12,192.168.1.100,1345.8980894088745,16
949.960693359375,1729244829,,False,17,9b5cf_00032,2024-10-18_17-47-09,70.32804298400879,1416.2261323928833,581857,gilberthan-WD12,192.168.1.100,1416.2261323928833,17
949.8630981445312,1729244906,,False,18,9b5cf_00032,2024-10-18_17-48-26,77.0979974269867,1493.32412981987,581857,gilberthan-WD12,192.168.1.100,1493.32412981987,18
948.462646484375,1729244974,,False,19,9b5cf_00032,2024-10-18_17-49-34,68.12670755386353,1561.4508373737335,581857,gilberthan-WD12,192.168.1.100,1561.4508373737335,19
948.5540771484375,1729245042,,False,20,9b5cf_00032,2024-10-18_17-50-42,67.81672811508179,1629.2675654888153,581857,gilberthan-WD12,192.168.1.100,1629.2675654888153,20
946.7216186523438,1729245116,,False,21,9b5cf_00032,2024-10-18_17-51-56,73.86649799346924,1703.1340634822845,581857,gilberthan-WD12,192.168.1.100,1703.1340634822845,21
946.9322509765625,1729245175,,False,22,9b5cf_00032,2024-10-18_17-52-55,59.12614035606384,1762.2602038383484,581857,gilberthan-WD12,192.168.1.100,1762.2602038383484,22
946.7723388671875,1729245251,,False,23,9b5cf_00032,2024-10-18_17-54-11,76.41394877433777,1838.6741526126862,581857,gilberthan-WD12,192.168.1.100,1838.6741526126862,23
945.5317993164062,1729245325,,False,24,9b5cf_00032,2024-10-18_17-55-25,73.66743874549866,1912.3415913581848,581857,gilberthan-WD12,192.168.1.100,1912.3415913581848,24
945.9370727539062,1729245396,,False,25,9b5cf_00032,2024-10-18_17-56-36,71.6310658454895,1983.9726572036743,581857,gilberthan-WD12,192.168.1.100,1983.9726572036743,25
945.2390747070312,1729245472,,False,26,9b5cf_00032,2024-10-18_17-57-52,75.72297406196594,2059.6956312656403,581857,gilberthan-WD12,192.168.1.100,2059.6956312656403,26
944.653076171875,1729245534,,False,27,9b5cf_00032,2024-10-18_17-58-54,61.40087914466858,2121.096510410309,581857,gilberthan-WD12,192.168.1.100,2121.096510410309,27
943.9762573242188,1729245597,,False,28,9b5cf_00032,2024-10-18_17-59-57,63.174063205718994,2184.270573616028,581857,gilberthan-WD12,192.168.1.100,2184.270573616028,28
944.1093139648438,1729245664,,False,29,9b5cf_00032,2024-10-18_18-01-04,67.01488924026489,2251.2854628562927,581857,gilberthan-WD12,192.168.1.100,2251.2854628562927,29
943.83056640625,1729245737,,False,30,9b5cf_00032,2024-10-18_18-02-17,73.20216631889343,2324.487629175186,581857,gilberthan-WD12,192.168.1.100,2324.487629175186,30
943.3189697265625,1729245807,,False,31,9b5cf_00032,2024-10-18_18-03-27,70.25704407691956,2394.7446732521057,581857,gilberthan-WD12,192.168.1.100,2394.7446732521057,31
943.065185546875,1729245874,,False,32,9b5cf_00032,2024-10-18_18-04-34,66.94672560691833,2461.691398859024,581857,gilberthan-WD12,192.168.1.100,2461.691398859024,32
942.8491821289062,1729245941,,False,33,9b5cf_00032,2024-10-18_18-05-41,66.89594268798828,2528.5873415470123,581857,gilberthan-WD12,192.168.1.100,2528.5873415470123,33
942.6233520507812,1729246006,,False,34,9b5cf_00032,2024-10-18_18-06-46,65.00472092628479,2593.592062473297,581857,gilberthan-WD12,192.168.1.100,2593.592062473297,34
943.12353515625,1729246063,,False,35,9b5cf_00032,2024-10-18_18-07-43,57.04902100563049,2650.6410834789276,581857,gilberthan-WD12,192.168.1.100,2650.6410834789276,35
942.93115234375,1729246129,,False,36,9b5cf_00032,2024-10-18_18-08-49,65.67520236968994,2716.3162858486176,581857,gilberthan-WD12,192.168.1.100,2716.3162858486176,36
942.2154541015625,1729246191,,False,37,9b5cf_00032,2024-10-18_18-09-51,61.70399308204651,2778.020278930664,581857,gilberthan-WD12,192.168.1.100,2778.020278930664,37
943.22607421875,1729246245,,False,38,9b5cf_00032,2024-10-18_18-10-45,54.743128061294556,2832.7634069919586,581857,gilberthan-WD12,192.168.1.100,2832.7634069919586,38
942.0997924804688,1729246299,,False,39,9b5cf_00032,2024-10-18_18-11-39,53.29812288284302,2886.0615298748016,581857,gilberthan-WD12,192.168.1.100,2886.0615298748016,39
941.8123779296875,1729246358,,False,40,9b5cf_00032,2024-10-18_18-12-38,59.40807247161865,2945.4696023464203,581857,gilberthan-WD12,192.168.1.100,2945.4696023464203,40
943.0244140625,1729246422,,False,41,9b5cf_00032,2024-10-18_18-13-42,64.32667350769043,3009.7962758541107,581857,gilberthan-WD12,192.168.1.100,3009.7962758541107,41
941.9056396484375,1729246490,,False,42,9b5cf_00032,2024-10-18_18-14-50,67.25346565246582,3077.0497415065765,581857,gilberthan-WD12,192.168.1.100,3077.0497415065765,42
941.4378662109375,1729246552,,False,43,9b5cf_00032,2024-10-18_18-15-52,62.23489761352539,3139.284639120102,581857,gilberthan-WD12,192.168.1.100,3139.284639120102,43
941.1142578125,1729246613,,False,44,9b5cf_00032,2024-10-18_18-16-53,60.68059492111206,3199.965234041214,581857,gilberthan-WD12,192.168.1.100,3199.965234041214,44
941.4029541015625,1729246685,,False,45,9b5cf_00032,2024-10-18_18-18-05,72.26724791526794,3272.232481956482,581857,gilberthan-WD12,192.168.1.100,3272.232481956482,45
941.5826416015625,1729246751,,False,46,9b5cf_00032,2024-10-18_18-19-11,66.53551483154297,3338.767996788025,581857,gilberthan-WD12,192.168.1.100,3338.767996788025,46
940.8831787109375,1729246825,,False,47,9b5cf_00032,2024-10-18_18-20-25,73.25565457344055,3412.0236513614655,581857,gilberthan-WD12,192.168.1.100,3412.0236513614655,47
941.9287719726562,1729246881,,False,48,9b5cf_00032,2024-10-18_18-21-21,56.03902864456177,3468.062680006027,581857,gilberthan-WD12,192.168.1.100,3468.062680006027,48
940.9983520507812,1729246938,,False,49,9b5cf_00032,2024-10-18_18-22-18,56.868056535720825,3524.930736541748,581857,gilberthan-WD12,192.168.1.100,3524.930736541748,49
940.81005859375,1729247000,,False,50,9b5cf_00032,2024-10-18_18-23-20,62.12476897239685,3587.055505514145,581857,gilberthan-WD12,192.168.1.100,3587.055505514145,50
940.7174072265625,1729247074,,False,51,9b5cf_00032,2024-10-18_18-24-34,74.62837958335876,3661.6838850975037,581857,gilberthan-WD12,192.168.1.100,3661.6838850975037,51
940.8707885742188,1729247149,,False,52,9b5cf_00032,2024-10-18_18-25-49,74.48066258430481,3736.1645476818085,581857,gilberthan-WD12,192.168.1.100,3736.1645476818085,52
940.4380493164062,1729247213,,False,53,9b5cf_00032,2024-10-18_18-26-53,63.978440046310425,3800.142987728119,581857,gilberthan-WD12,192.168.1.100,3800.142987728119,53
940.8690185546875,1729247272,,False,54,9b5cf_00032,2024-10-18_18-27-52,58.81845688819885,3858.9614446163177,581857,gilberthan-WD12,192.168.1.100,3858.9614446163177,54
940.3546142578125,1729247333,,False,55,9b5cf_00032,2024-10-18_18-28-53,61.32983946800232,3920.29128408432,581857,gilberthan-WD12,192.168.1.100,3920.29128408432,55
940.7243041992188,1729247393,,False,56,9b5cf_00032,2024-10-18_18-29-53,59.64728260040283,3979.938566684723,581857,gilberthan-WD12,192.168.1.100,3979.938566684723,56
