validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1019.7071533203125,1729243531,,False,1,9b5cf_00016,2024-10-18_17-25-31,117.94460391998291,117.94460391998291,581813,gilberthan-WD12,192.168.1.100,117.94460391998291,1
987.7783813476562,1729243649,,False,2,9b5cf_00016,2024-10-18_17-27-29,118.1603274345398,236.1049313545227,581813,gilberthan-WD12,192.168.1.100,236.1049313545227,2
968.4176635742188,1729243767,,False,3,9b5cf_00016,2024-10-18_17-29-27,117.8075487613678,353.9124801158905,581813,gilberthan-WD12,192.168.1.100,353.9124801158905,3
957.5289306640625,1729243887,,False,4,9b5cf_00016,2024-10-18_17-31-27,119.69656443595886,473.60904455184937,581813,gilberthan-WD12,192.168.1.100,473.60904455184937,4
948.4713134765625,1729244005,,False,5,9b5cf_00016,2024-10-18_17-33-25,118.63533544540405,592.2443799972534,581813,gilberthan-WD12,192.168.1.100,592.2443799972534,5
942.3334350585938,1729244125,,False,6,9b5cf_00016,2024-10-18_17-35-25,119.82061791419983,712.0649979114532,581813,gilberthan-WD12,192.168.1.100,712.0649979114532,6
937.9450073242188,1729244244,,False,7,9b5cf_00016,2024-10-18_17-37-24,118.65151762962341,830.7165155410767,581813,gilberthan-WD12,192.168.1.100,830.7165155410767,7
934.280029296875,1729244366,,False,8,9b5cf_00016,2024-10-18_17-39-26,122.0343747138977,952.7508902549744,581813,gilberthan-WD12,192.168.1.100,952.7508902549744,8
932.8509521484375,1729244474,,False,9,9b5cf_00016,2024-10-18_17-41-14,108.37316656112671,1061.124056816101,581813,gilberthan-WD12,192.168.1.100,1061.124056816101,9
927.9890747070312,1729244574,,False,10,9b5cf_00016,2024-10-18_17-42-54,100.29667735099792,1161.420734167099,581813,gilberthan-WD12,192.168.1.100,1161.420734167099,10
926.7822265625,1729244669,,False,11,9b5cf_00016,2024-10-18_17-44-29,94.8564064502716,1256.2771406173706,581813,gilberthan-WD12,192.168.1.100,1256.2771406173706,11
926.52197265625,1729244769,,False,12,9b5cf_00016,2024-10-18_17-46-09,99.5515205860138,1355.8286612033844,581813,gilberthan-WD12,192.168.1.100,1355.8286612033844,12
924.1260986328125,1729244860,,False,13,9b5cf_00016,2024-10-18_17-47-40,91.05325508117676,1446.8819162845612,581813,gilberthan-WD12,192.168.1.100,1446.8819162845612,13
922.5789794921875,1729244947,,False,14,9b5cf_00016,2024-10-18_17-49-07,86.82575345039368,1533.7076697349548,581813,gilberthan-WD12,192.168.1.100,1533.7076697349548,14
921.6299438476562,1729245030,,False,15,9b5cf_00016,2024-10-18_17-50-30,83.03765964508057,1616.7453293800354,581813,gilberthan-WD12,192.168.1.100,1616.7453293800354,15
922.0009765625,1729245129,,False,16,9b5cf_00016,2024-10-18_17-52-09,99.64087986946106,1716.3862092494965,581813,gilberthan-WD12,192.168.1.100,1716.3862092494965,16
919.1931762695312,1729245220,,False,17,9b5cf_00016,2024-10-18_17-53-40,90.98199582099915,1807.3682050704956,581813,gilberthan-WD12,192.168.1.100,1807.3682050704956,17
919.1742553710938,1729245305,,False,18,9b5cf_00016,2024-10-18_17-55-05,84.73415160179138,1892.102356672287,581813,gilberthan-WD12,192.168.1.100,1892.102356672287,18
