validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1066.656982421875,1729243706,,False,1,9b5cf_00054,2024-10-18_17-28-26,84.42096638679504,84.42096638679504,581649,gilberthan-WD12,192.168.1.100,84.42096638679504,1
1014.4520263671875,1729243789,,False,2,9b5cf_00054,2024-10-18_17-29-49,82.68994235992432,167.11090874671936,581649,gilberthan-WD12,192.168.1.100,167.11090874671936,2
993.9937133789062,1729243873,,False,3,9b5cf_00054,2024-10-18_17-31-13,83.85045123100281,250.96135997772217,581649,gilberthan-WD12,192.168.1.100,250.96135997772217,3
985.1001586914062,1729243958,,False,4,9b5cf_00054,2024-10-18_17-32-38,84.52599716186523,335.4873571395874,581649,gilberthan-WD12,192.168.1.100,335.4873571395874,4
974.322998046875,1729244043,,False,5,9b5cf_00054,2024-10-18_17-34-03,85.46067810058594,420.94803524017334,581649,gilberthan-WD12,192.168.1.100,420.94803524017334,5
969.5685424804688,1729244128,,False,6,9b5cf_00054,2024-10-18_17-35-28,84.66739177703857,505.6154270172119,581649,gilberthan-WD12,192.168.1.100,505.6154270172119,6
965.32958984375,1729244212,,False,7,9b5cf_00054,2024-10-18_17-36-52,84.51708793640137,590.1325149536133,581649,gilberthan-WD12,192.168.1.100,590.1325149536133,7
961.3387451171875,1729244299,,False,8,9b5cf_00054,2024-10-18_17-38-19,87.12951135635376,677.262026309967,581649,gilberthan-WD12,192.168.1.100,677.262026309967,8
958.968505859375,1729244380,,False,9,9b5cf_00054,2024-10-18_17-39-40,80.98303961753845,758.2450659275055,581649,gilberthan-WD12,192.168.1.100,758.2450659275055,9
956.65771484375,1729244456,,False,10,9b5cf_00054,2024-10-18_17-40-56,75.72867822647095,833.9737441539764,581649,gilberthan-WD12,192.168.1.100,833.9737441539764,10
954.4486694335938,1729244527,,False,11,9b5cf_00054,2024-10-18_17-42-07,70.82890748977661,904.802651643753,581649,gilberthan-WD12,192.168.1.100,904.802651643753,11
953.81640625,1729244598,,False,12,9b5cf_00054,2024-10-18_17-43-18,71.17340517044067,975.9760568141937,581649,gilberthan-WD12,192.168.1.100,975.9760568141937,12
953.765869140625,1729244669,,False,13,9b5cf_00054,2024-10-18_17-44-29,70.38490223884583,1046.3609590530396,581649,gilberthan-WD12,192.168.1.100,1046.3609590530396,13
951.47607421875,1729244741,,False,14,9b5cf_00054,2024-10-18_17-45-41,72.16134262084961,1118.5223016738892,581649,gilberthan-WD12,192.168.1.100,1118.5223016738892,14
950.9304809570312,1729244801,,False,15,9b5cf_00054,2024-10-18_17-46-41,60.54474854469299,1179.0670502185822,581649,gilberthan-WD12,192.168.1.100,1179.0670502185822,15
950.5073852539062,1729244863,,False,16,9b5cf_00054,2024-10-18_17-47-43,61.841357946395874,1240.908408164978,581649,gilberthan-WD12,192.168.1.100,1240.908408164978,16
949.5118408203125,1729244931,,False,17,9b5cf_00054,2024-10-18_17-48-51,67.9876754283905,1308.8960835933685,581649,gilberthan-WD12,192.168.1.100,1308.8960835933685,17
949.3653564453125,1729245000,,False,18,9b5cf_00054,2024-10-18_17-50-00,68.77098655700684,1377.6670701503754,581649,gilberthan-WD12,192.168.1.100,1377.6670701503754,18
949.0208740234375,1729245071,,False,19,9b5cf_00054,2024-10-18_17-51-11,70.85264325141907,1448.5197134017944,581649,gilberthan-WD12,192.168.1.100,1448.5197134017944,19
948.2680053710938,1729245142,,False,20,9b5cf_00054,2024-10-18_17-52-22,71.39240956306458,1519.912122964859,581649,gilberthan-WD12,192.168.1.100,1519.912122964859,20
947.846923828125,1729245202,,False,21,9b5cf_00054,2024-10-18_17-53-22,59.81881880760193,1579.730941772461,581649,gilberthan-WD12,192.168.1.100,1579.730941772461,21
947.642822265625,1729245251,,False,22,9b5cf_00054,2024-10-18_17-54-11,48.88061594963074,1628.6115577220917,581649,gilberthan-WD12,192.168.1.100,1628.6115577220917,22
946.4271240234375,1729245306,,False,23,9b5cf_00054,2024-10-18_17-55-06,54.938117027282715,1683.5496747493744,581649,gilberthan-WD12,192.168.1.100,1683.5496747493744,23
947.4820556640625,1729245368,,False,24,9b5cf_00054,2024-10-18_17-56-08,62.14476990699768,1745.694444656372,581649,gilberthan-WD12,192.168.1.100,1745.694444656372,24
947.1256713867188,1729245428,,False,25,9b5cf_00054,2024-10-18_17-57-08,59.981141090393066,1805.6755857467651,581649,gilberthan-WD12,192.168.1.100,1805.6755857467651,25
946.3756713867188,1729245494,,False,26,9b5cf_00054,2024-10-18_17-58-14,66.56582641601562,1872.2414121627808,581649,gilberthan-WD12,192.168.1.100,1872.2414121627808,26
946.6463012695312,1729245561,,False,27,9b5cf_00054,2024-10-18_17-59-21,66.60376906394958,1938.8451812267303,581649,gilberthan-WD12,192.168.1.100,1938.8451812267303,27
945.8027954101562,1729245617,,False,28,9b5cf_00054,2024-10-18_18-00-17,55.57102584838867,1994.416207075119,581649,gilberthan-WD12,192.168.1.100,1994.416207075119,28
945.7766723632812,1729245677,,False,29,9b5cf_00054,2024-10-18_18-01-17,60.68232989311218,2055.098536968231,581649,gilberthan-WD12,192.168.1.100,2055.098536968231,29
946.4984130859375,1729245742,,False,30,9b5cf_00054,2024-10-18_18-02-22,64.90645718574524,2120.0049941539764,581649,gilberthan-WD12,192.168.1.100,2120.0049941539764,30
945.5243530273438,1729245810,,False,31,9b5cf_00054,2024-10-18_18-03-30,68.00457668304443,2188.009570837021,581649,gilberthan-WD12,192.168.1.100,2188.009570837021,31
945.4332885742188,1729245868,,False,32,9b5cf_00054,2024-10-18_18-04-28,58.13205814361572,2246.1416289806366,581649,gilberthan-WD12,192.168.1.100,2246.1416289806366,32
945.630615234375,1729245929,,False,33,9b5cf_00054,2024-10-18_18-05-29,60.719035625457764,2306.8606646060944,581649,gilberthan-WD12,192.168.1.100,2306.8606646060944,33
945.0466918945312,1729245993,,False,34,9b5cf_00054,2024-10-18_18-06-33,63.90998435020447,2370.770648956299,581649,gilberthan-WD12,192.168.1.100,2370.770648956299,34
945.4749755859375,1729246054,,False,35,9b5cf_00054,2024-10-18_18-07-34,61.19598984718323,2431.966638803482,581649,gilberthan-WD12,192.168.1.100,2431.966638803482,35
945.3931274414062,1729246109,,False,36,9b5cf_00054,2024-10-18_18-08-29,54.83875560760498,2486.805394411087,581649,gilberthan-WD12,192.168.1.100,2486.805394411087,36
945.2222290039062,1729246179,,False,37,9b5cf_00054,2024-10-18_18-09-39,69.46235871315002,2556.267753124237,581649,gilberthan-WD12,192.168.1.100,2556.267753124237,37
