validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1093.5712890625,1729243494,,False,1,9b5cf_00022,2024-10-18_17-24-54,81.93071436882019,81.93071436882019,581829,gilberthan-WD12,192.168.1.100,81.93071436882019,1
1028.194580078125,1729243576,,False,2,9b5cf_00022,2024-10-18_17-26-16,81.35853576660156,163.28925013542175,581829,gilberthan-WD12,192.168.1.100,163.28925013542175,2
1003.8181762695312,1729243658,,False,3,9b5cf_00022,2024-10-18_17-27-38,82.10372805595398,245.39297819137573,581829,gilberthan-WD12,192.168.1.100,245.39297819137573,3
990.2233276367188,1729243739,,False,4,9b5cf_00022,2024-10-18_17-28-59,81.42118263244629,326.814160823822,581829,gilberthan-WD12,192.168.1.100,326.814160823822,4
980.4378662109375,1729243822,,False,5,9b5cf_00022,2024-10-18_17-30-22,82.50119209289551,409.31535291671753,581829,gilberthan-WD12,192.168.1.100,409.31535291671753,5
972.9715576171875,1729243907,,False,6,9b5cf_00022,2024-10-18_17-31-47,84.76080536842346,494.076158285141,581829,gilberthan-WD12,192.168.1.100,494.076158285141,6
967.1074829101562,1729243992,,False,7,9b5cf_00022,2024-10-18_17-33-12,85.70732855796814,579.7834868431091,581829,gilberthan-WD12,192.168.1.100,579.7834868431091,7
963.6337890625,1729244078,,False,8,9b5cf_00022,2024-10-18_17-34-38,85.78821325302124,665.5717000961304,581829,gilberthan-WD12,192.168.1.100,665.5717000961304,8
959.8629760742188,1729244162,,False,9,9b5cf_00022,2024-10-18_17-36-02,84.14065027236938,749.7123503684998,581829,gilberthan-WD12,192.168.1.100,749.7123503684998,9
957.0967407226562,1729244245,,False,10,9b5cf_00022,2024-10-18_17-37-25,83.07656192779541,832.7889122962952,581829,gilberthan-WD12,192.168.1.100,832.7889122962952,10
954.6959228515625,1729244334,,False,11,9b5cf_00022,2024-10-18_17-38-54,88.17678952217102,920.9657018184662,581829,gilberthan-WD12,192.168.1.100,920.9657018184662,11
